μ子数据
开始时间,19:03:09
20241215 19:10:12,5.21
20241215 19:10:12,2.01
20241215 19:10:12,4.41
20241215 19:10:13,0.44
20241215 19:10:13,0.65
20241215 19:10:13,1.11
20241215 19:10:13,5.59
20241215 19:10:13,1.16
20241215 19:10:13,0.94
20241215 19:10:13,2.97
20241215 19:10:13,0.98
20241215 19:10:13,2.33
20241215 19:10:13,0.96
20241215 19:10:13,4.21
20241215 19:10:13,0.74
20241215 19:10:13,0.6
20241215 19:10:13,0.8
20241215 19:10:13,2.74
20241215 19:10:13,1.35
20241215 19:10:13,1.56
20241215 19:10:13,0.56
20241215 19:10:14,4.96
20241215 19:10:14,1.29
20241215 19:10:14,5.51
20241215 19:10:14,1.1
20241215 19:10:14,3.13
20241215 19:10:14,2.07
20241215 19:10:14,7.06
20241215 19:10:14,0.63
20241215 19:10:14,1.79
20241215 19:10:14,5.33
20241215 19:10:14,6.5
20241215 19:10:14,1.67
20241215 19:10:14,1.44
20241215 19:10:14,5.13
20241215 19:10:14,3.13
20241215 19:10:14,1.82
20241215 19:10:15,2.31
20241215 19:10:15,2.07
20241215 19:10:15,0.17
20241215 19:10:15,0.14
20241215 19:10:15,1.82
20241215 19:10:15,0.46
20241215 19:10:15,2.14
20241215 19:10:15,1.07
20241215 19:10:15,0.92
20241215 19:10:15,1.39
20241215 19:10:15,0.17
20241215 19:10:15,5.17
20241215 19:10:15,0.37
20241215 19:10:15,2.71
20241215 19:10:15,4.87
20241215 19:10:15,1.32
20241215 19:10:15,0.74
20241215 19:10:15,1.25
20241215 19:10:15,2.71
20241215 19:10:15,0.21
20241215 19:10:16,4.87
20241215 19:10:16,2.94
20241215 19:10:16,6.12
20241215 19:10:16,0.84
20241215 19:10:16,2.42
20241215 19:10:16,4.47
20241215 19:10:16,0.65
20241215 19:10:16,9.61
20241215 19:10:16,0.17
20241215 19:10:16,1.39
20241215 19:10:16,2.72
20241215 19:10:16,0.45
20241215 19:10:16,2.59
20241215 19:10:16,6.88
20241215 19:10:16,0.39
20241215 19:10:16,2.91
20241215 19:10:16,2.9
20241215 19:10:17,1.46
20241215 19:10:17,4.15
20241215 19:10:17,2.53
20241215 19:10:17,0.19
20241215 19:10:17,1.23
20241215 19:10:17,0.3
20241215 19:10:17,3.01
20241215 19:10:17,0.47
20241215 19:10:17,1.18
20241215 19:10:17,0.69
20241215 19:10:17,0.38
20241215 19:10:17,10.94
20241215 19:10:17,3.06
20241215 19:10:17,0.18
20241215 19:10:17,3.28
20241215 19:10:17,0.22
20241215 19:10:17,2.1
20241215 19:10:17,4.63
20241215 19:10:17,4.25
20241215 19:10:18,2.46
20241215 19:10:18,0.94
20241215 19:10:18,1.72
20241215 19:10:18,0.84
20241215 19:10:18,3.65
20241215 19:10:18,0.5
20241215 19:10:18,0.67
20241215 19:10:18,3.89
20241215 19:10:18,1.56
20241215 19:10:18,1.94
20241215 19:10:18,6.12
20241215 19:10:18,0.53
20241215 19:10:18,6.57
20241215 19:10:18,1.57
20241215 19:10:18,0.13
20241215 19:10:18,0.9
20241215 19:10:18,3.32
20241215 19:10:18,1.34
20241215 19:10:18,0.52
20241215 19:10:19,0.7
20241215 19:10:19,0.19
20241215 19:10:19,1.94
20241215 19:10:19,1.85
20241215 19:10:19,7.71
20241215 19:10:19,1
20241215 19:10:19,4.04
20241215 19:10:19,2.86
20241215 19:10:19,5.28
20241215 19:10:19,0.21
20241215 19:10:19,1.79
20241215 19:10:19,2.64
20241215 19:10:19,0.36
20241215 19:10:19,1.47
20241215 19:10:20,0.45
20241215 19:10:20,1.67
20241215 19:10:20,4.01
20241215 19:10:20,3.17
20241215 19:10:20,3.16
20241215 19:10:20,7.21
20241215 19:10:20,0.9
20241215 19:10:20,1.73
20241215 19:10:20,0.55
20241215 19:10:20,7.24
20241215 19:10:20,0.92
20241215 19:10:20,0.61
20241215 19:10:20,0.35
20241215 19:10:20,1.44
20241215 19:10:20,3.87
20241215 19:10:20,0.38
20241215 19:10:20,6.36
20241215 19:10:20,0.11
20241215 19:10:20,2.35
20241215 19:10:20,0.88
20241215 19:10:20,1.94
20241215 19:10:20,0.8
20241215 19:10:21,1.81
20241215 19:10:21,1.02
20241215 19:10:21,0.38
20241215 19:10:21,2.28
20241215 19:10:21,0.39
20241215 19:10:21,2.93
20241215 19:10:21,0.59
20241215 19:10:21,4.42
20241215 19:10:21,1.83
20241215 19:10:21,4.77
20241215 19:10:21,1.72
20241215 19:10:21,1.46
20241215 19:10:21,0.4
20241215 19:10:22,1.37
20241215 19:10:22,2.88
20241215 19:10:22,0.46
20241215 19:10:22,3.57
20241215 19:10:22,1.53
20241215 19:10:22,1.22
20241215 19:10:22,1.65
20241215 19:10:22,1.16
20241215 19:10:22,0.57
20241215 19:10:22,1.31
20241215 19:10:22,4.67
20241215 19:10:22,0.39
20241215 19:10:22,11.34
20241215 19:10:22,1.41
20241215 19:10:22,1.76
20241215 19:10:22,6.28
20241215 19:10:22,1.04
20241215 19:10:22,1.13
20241215 19:10:23,3.1
20241215 19:10:23,1.17
20241215 19:10:23,10.11
20241215 19:10:23,1.5
20241215 19:10:23,3.51
20241215 19:10:23,1.13
20241215 19:10:23,1.06
20241215 19:10:23,3
20241215 19:10:23,1.24
20241215 19:10:23,0.45
20241215 19:10:23,3.11
20241215 19:10:23,0.55
20241215 19:10:23,7.46
20241215 19:10:23,2.68
20241215 19:10:23,3.7
20241215 19:10:23,3.92
20241215 19:10:23,0.49
20241215 19:10:23,1.57
20241215 19:10:23,5.61
20241215 19:10:23,0.5
20241215 19:10:23,0.38
20241215 19:10:23,0.13
20241215 19:10:23,8.4
20241215 19:10:24,0.54
20241215 19:10:24,3.06
20241215 19:10:24,0.39
20241215 19:10:24,2.47
20241215 19:10:24,2.32
20241215 19:10:24,0.51
20241215 19:10:24,3
20241215 19:10:24,1.33
20241215 19:10:24,0.8
20241215 19:10:25,2.79
20241215 19:10:25,3.48
20241215 19:10:25,1.38
20241215 19:10:25,1.13
20241215 19:10:25,0.16
20241215 19:10:25,0.56
20241215 19:10:25,1.19
20241215 19:10:25,2.06
20241215 19:10:25,0.82
20241215 19:10:25,0.23
20241215 19:10:25,5.08
20241215 19:10:25,2.11
20241215 19:10:25,0.15
20241215 19:10:25,0.45
20241215 19:10:25,1.5
20241215 19:10:25,1.2
20241215 19:10:25,4.88
20241215 19:10:26,4.06
20241215 19:10:26,0.12
20241215 19:10:26,8.13
20241215 19:10:26,1.53
20241215 19:10:26,0.84
20241215 19:10:26,4.39
20241215 19:10:26,6.07
20241215 19:10:26,4.64
20241215 19:10:26,2.73
20241215 19:10:26,0.69
20241215 19:10:26,2.49
20241215 19:10:26,0.38
20241215 19:10:27,3.2
20241215 19:10:27,1.29
20241215 19:10:27,1.72
20241215 19:10:27,2.7
20241215 19:10:27,3.74
20241215 19:10:27,5.39
20241215 19:10:27,2.23
20241215 19:10:27,0.57
20241215 19:10:27,4
20241215 19:10:27,3.99
20241215 19:10:27,4.54
20241215 19:10:27,0.56
20241215 19:10:27,10.13
20241215 19:10:27,5.44
20241215 19:10:27,1.43
20241215 19:10:27,4.27
20241215 19:10:27,0.18
20241215 19:10:27,7.03
20241215 19:10:27,0.23
20241215 19:10:27,1.66
20241215 19:10:27,1.41
20241215 19:10:27,1.39
20241215 19:10:27,8.23
20241215 19:10:27,1.45
20241215 19:10:27,0.78
20241215 19:10:27,1.48
20241215 19:10:28,1.46
20241215 19:10:28,6.66
20241215 19:10:28,0.82
20241215 19:10:28,2.75
20241215 19:10:28,2.3
20241215 19:10:28,7.69
20241215 19:10:28,0.79
20241215 19:10:28,2.78
20241215 19:10:28,3.17
20241215 19:10:28,0.4
20241215 19:10:28,0.67
20241215 19:10:28,10.04
20241215 19:10:28,0.4
20241215 19:10:28,2.12
20241215 19:10:28,0.3
20241215 19:10:28,5.81
20241215 19:10:28,1.25
20241215 19:10:28,0.61
20241215 19:10:28,0.1
20241215 19:10:28,2.52
20241215 19:10:28,1.54
20241215 19:10:29,2.68
20241215 19:10:29,1.91
20241215 19:10:29,3.68
20241215 19:10:29,1.17
20241215 19:10:29,0.41
20241215 19:10:29,1.48
20241215 19:10:29,0.53
20241215 19:10:29,0.56
20241215 19:10:29,0.77
20241215 19:10:29,0.82
20241215 19:10:29,0.45
20241215 19:10:29,0.42
20241215 19:10:29,3.88
20241215 19:10:29,7.29
20241215 19:10:30,0.85
20241215 19:10:30,1.43
20241215 19:10:30,0.51
20241215 19:10:30,0.61
20241215 19:10:30,0.43
20241215 19:10:30,7.27
20241215 19:10:30,2.11
20241215 19:10:30,0.4
20241215 19:10:30,2.23
20241215 19:10:30,0.42
20241215 19:10:30,1.64
20241215 19:10:30,3.7
20241215 19:10:30,2.36
20241215 19:10:30,1.31
20241215 19:10:31,1.31
20241215 19:10:31,2.74
20241215 19:10:31,1.04
20241215 19:10:31,1.48
20241215 19:10:31,4.21
20241215 19:10:31,1.77
20241215 19:10:31,2.93
20241215 19:10:31,2.07
20241215 19:10:31,0.22
20241215 19:10:31,1.29
20241215 19:10:31,3.43
20241215 19:10:31,0.43
20241215 19:10:31,4.77
20241215 19:10:31,0.78
20241215 19:10:31,1.68
20241215 19:10:31,1.45
20241215 19:10:31,0.65
20241215 19:10:31,2.46
20241215 19:10:31,1.39
20241215 19:10:31,7.18
20241215 19:10:31,1.81
20241215 19:10:31,0.1
20241215 19:10:31,2.36
20241215 19:10:31,2.47
20241215 19:10:32,0.55
20241215 19:10:32,4.45
20241215 19:10:32,2.77
20241215 19:10:32,2.9
20241215 19:10:32,2.03
20241215 19:10:32,0.98
20241215 19:10:32,0.45
20241215 19:10:32,1.31
20241215 19:10:32,3.86
20241215 19:10:32,0.6
20241215 19:10:32,0.76
20241215 19:10:32,1.12
20241215 19:10:32,1.21
20241215 19:10:32,0.93
20241215 19:10:32,3.56
20241215 19:10:32,3.67
20241215 19:10:32,7.41
20241215 19:10:32,1.59
20241215 19:10:33,0.2
20241215 19:10:33,3.93
20241215 19:10:33,1.18
20241215 19:10:33,0.34
20241215 19:10:33,4.21
20241215 19:10:33,2.22
20241215 19:10:33,0.9
20241215 19:10:33,2.76
20241215 19:10:33,1.6
20241215 19:10:33,0.59
20241215 19:10:33,1.7
20241215 19:10:33,1.13
20241215 19:10:33,1.16
20241215 19:10:34,1.33
20241215 19:10:34,1.66
20241215 19:10:34,1.49
20241215 19:10:34,5.49
20241215 19:10:34,5.24
20241215 19:10:34,0.91
20241215 19:10:34,6.48
20241215 19:10:34,1.12
20241215 19:10:34,3.65
20241215 19:10:34,1.02
20241215 19:10:34,2.01
20241215 19:10:34,1.58
20241215 19:10:34,1.27
20241215 19:10:34,1.72
20241215 19:10:34,2.27
20241215 19:10:34,0.98
20241215 19:10:34,1.35
20241215 19:10:35,0.95
20241215 19:10:35,0.74
20241215 19:10:35,1.99
20241215 19:10:35,0.29
20241215 19:10:35,0.74
20241215 19:10:35,0.22
20241215 19:10:35,0.42
20241215 19:10:35,2.46
20241215 19:10:35,7.27
20241215 19:10:35,0.23
20241215 19:10:35,4.35
20241215 19:10:35,0.98
20241215 19:10:35,3.4
20241215 19:10:36,8.75
20241215 19:10:36,2.82
20241215 19:10:36,7.47
20241215 19:10:36,1.6
20241215 19:10:36,1.61
20241215 19:10:36,1.29
20241215 19:10:36,0.36
20241215 19:10:36,1.29
20241215 19:10:36,5.17
20241215 19:10:36,1.17
20241215 19:10:36,10.28
20241215 19:10:36,0.92
20241215 19:10:36,4.43
20241215 19:10:36,2.24
20241215 19:10:36,14.72
20241215 19:10:36,4.24
20241215 19:10:36,2.18
20241215 19:10:37,1.46
20241215 19:10:37,3.89
20241215 19:10:37,0.5
20241215 19:10:37,1.81
20241215 19:10:37,1
20241215 19:10:37,3.4
20241215 19:10:37,0.84
20241215 19:10:37,1.34
20241215 19:10:37,1.71
20241215 19:10:37,4.18
20241215 19:10:37,4.84
20241215 19:10:37,1.53
20241215 19:10:37,1
20241215 19:10:37,4.17
20241215 19:10:37,3.92
20241215 19:10:37,3.88
20241215 19:10:37,0.23
20241215 19:10:38,5.33
20241215 19:10:38,0.29
20241215 19:10:38,2.33
20241215 19:10:38,3.67
20241215 19:10:38,4.07
20241215 19:10:38,5.79
20241215 19:10:38,0.92
20241215 19:10:38,0.85
20241215 19:10:38,0.15
20241215 19:10:38,2.54
20241215 19:10:38,4.42
20241215 19:10:38,3.69
20241215 19:10:38,7.49
20241215 19:10:38,6.78
20241215 19:10:38,2.9
20241215 19:10:38,5.22
20241215 19:10:38,2.88
20241215 19:10:38,0.58
20241215 19:10:38,6.62
20241215 19:10:39,0.82
20241215 19:10:39,6.74
20241215 19:10:39,1.75
20241215 19:10:39,3.11
20241215 19:10:39,8.34
20241215 19:10:39,0.35
20241215 19:10:39,2.07
20241215 19:10:39,0.52
20241215 19:10:39,1.38
20241215 19:10:39,2.64
20241215 19:10:39,0.26
20241215 19:10:39,1.45
20241215 19:10:39,4.86
20241215 19:10:39,0.33
20241215 19:10:39,1.21
20241215 19:10:39,1.69
20241215 19:10:39,1.39
20241215 19:10:39,0.85
20241215 19:10:39,3.61
20241215 19:10:39,9.67
20241215 19:10:39,0.13
20241215 19:10:39,0.69
20241215 19:10:40,0.93
20241215 19:10:40,2.19
20241215 19:10:40,3.39
20241215 19:10:40,2.9
20241215 19:10:40,0.57
20241215 19:10:40,0.59
20241215 19:10:40,10.32
20241215 19:10:40,2.4
20241215 19:10:40,2.2
20241215 19:10:40,1.19
20241215 19:10:40,3.05
20241215 19:10:40,0.35
20241215 19:10:40,2.1
20241215 19:10:40,1.12
20241215 19:10:40,6.94
20241215 19:10:41,7.41
20241215 19:10:41,2.35
20241215 19:10:41,4.37
20241215 19:10:41,0.19
20241215 19:10:41,1.21
20241215 19:10:41,0.3
20241215 19:10:41,3.18
20241215 19:10:41,3.26
20241215 19:10:41,6.36
20241215 19:10:41,2.29
20241215 19:10:41,1.93
20241215 19:10:42,0.86
20241215 19:10:42,0.92
20241215 19:10:42,0.26
20241215 19:10:42,0.98
20241215 19:10:42,8.79
20241215 19:10:42,4.8
20241215 19:10:42,0.99
20241215 19:10:42,1.12
20241215 19:10:42,1.75
20241215 19:10:42,0.56
20241215 19:10:42,3.18
20241215 19:10:42,0.32
20241215 19:10:42,0.48
20241215 19:10:42,1.69
20241215 19:10:42,3.71
20241215 19:10:42,0.41
20241215 19:10:42,4
20241215 19:10:42,7.8
20241215 19:10:42,2.85
20241215 19:10:42,1.33
20241215 19:10:43,0.9
20241215 19:10:43,4.86
20241215 19:10:43,2.53
20241215 19:10:43,6.8
20241215 19:10:43,0.68
20241215 19:10:43,0.3
20241215 19:10:43,0.42
20241215 19:10:43,2.29
20241215 19:10:43,4.14
20241215 19:10:43,1.37
20241215 19:10:43,5.7
20241215 19:10:43,3.94
20241215 19:10:43,4.47
20241215 19:10:43,0.85
20241215 19:10:43,1.14
20241215 19:10:43,1.99
20241215 19:10:43,10.03
20241215 19:10:43,1.01
20241215 19:10:43,2.28
20241215 19:10:43,1.74
20241215 19:10:44,0.62
20241215 19:10:44,1.35
20241215 19:10:44,4.59
20241215 19:10:44,2.61
20241215 19:10:44,1.99
20241215 19:10:44,1.93
20241215 19:10:44,3.41
20241215 19:10:44,3.56
20241215 19:10:44,6.66
20241215 19:10:44,6.53
20241215 19:10:44,3.86
20241215 19:10:44,1.77
20241215 19:10:44,1.24
20241215 19:10:45,2.44
20241215 19:10:45,1
20241215 19:10:45,1.47
20241215 19:10:45,3.12
20241215 19:10:45,4.63
20241215 19:10:45,2.48
20241215 19:10:45,3.01
20241215 19:10:45,3.76
20241215 19:10:45,5.62
20241215 19:10:45,1.94
20241215 19:10:46,1.26
20241215 19:10:46,0.97
20241215 19:10:46,0.71
20241215 19:10:46,3.98
20241215 19:10:46,0.57
20241215 19:10:46,4.56
20241215 19:10:46,3.95
20241215 19:10:46,3.47
20241215 19:10:46,0.43
20241215 19:10:46,0.72
20241215 19:10:46,8.02
20241215 19:10:46,2.74
20241215 19:10:46,0.25
20241215 19:10:46,1.99
20241215 19:10:46,1.77
20241215 19:10:47,1.76
20241215 19:10:47,2.16
20241215 19:10:47,5.91
20241215 19:10:47,0.93
20241215 19:10:47,1.67
20241215 19:10:47,0.48
20241215 19:10:47,3.18
20241215 19:10:47,0.19
20241215 19:10:47,1.17
20241215 19:10:47,4.74
20241215 19:10:47,0.97
20241215 19:10:47,0.7
20241215 19:10:47,0.71
20241215 19:10:47,1.7
20241215 19:10:47,0.56
20241215 19:10:47,0.15
20241215 19:10:47,2.74
20241215 19:10:48,2.64
20241215 19:10:48,0.36
20241215 19:10:48,2.24
20241215 19:10:48,0.65
20241215 19:10:48,0.36
20241215 19:10:48,1.83
20241215 19:10:48,1.76
20241215 19:10:48,0.34
20241215 19:10:48,1.03
20241215 19:10:48,2.42
20241215 19:10:48,1.49
20241215 19:10:48,0.54
20241215 19:10:48,0.51
20241215 19:10:48,1.21
20241215 19:10:48,6.78
20241215 19:10:48,0.39
20241215 19:10:48,0.49
20241215 19:10:48,0.39
20241215 19:10:48,0.22
20241215 19:10:48,1.04
20241215 19:10:48,4.55
20241215 19:10:48,0.54
20241215 19:10:48,2.54
20241215 19:10:49,2.26
20241215 19:10:49,0.16
20241215 19:10:49,0.77
20241215 19:10:49,1.13
20241215 19:10:49,0.43
20241215 19:10:49,0.99
20241215 19:10:49,1.43
20241215 19:10:49,1.63
20241215 19:10:49,3.58
20241215 19:10:49,0.64
20241215 19:10:49,4.45
20241215 19:10:49,1.86
20241215 19:10:49,0.1
20241215 19:10:49,1.1
20241215 19:10:49,2.2
20241215 19:10:49,0.27
20241215 19:10:49,0.12
20241215 19:10:49,0.72
20241215 19:10:49,1.2
20241215 19:10:49,4.27
20241215 19:10:49,3.77
20241215 19:10:49,1.34
20241215 19:10:50,2.23
20241215 19:10:50,4.74
20241215 19:10:50,4.49
20241215 19:10:50,0.64
20241215 19:10:50,4.65
20241215 19:10:50,0.4
20241215 19:10:50,0.54
20241215 19:10:50,0.42
20241215 19:10:50,0.48
20241215 19:10:50,1.42
20241215 19:10:50,1.68
20241215 19:10:50,3.28
20241215 19:10:50,1.89
20241215 19:10:50,0.1
20241215 19:10:50,0.58
20241215 19:10:50,0.14
20241215 19:10:50,1.32
20241215 19:10:50,1.71
20241215 19:10:50,4.08
20241215 19:10:50,7.04
20241215 19:10:51,3.54
20241215 19:10:51,1.45
20241215 19:10:51,0.98
20241215 19:10:51,0.8
20241215 19:10:51,2.24
20241215 19:10:51,5.97
20241215 19:10:51,2.35
20241215 19:10:51,4.68
20241215 19:10:52,0.5
20241215 19:10:52,5.1
20241215 19:10:52,6.17
20241215 19:10:52,1.95
20241215 19:10:52,2.46
20241215 19:10:52,1.09
20241215 19:10:52,2.35
20241215 19:10:52,3.47
20241215 19:10:52,0.97
20241215 19:10:52,2.96
20241215 19:10:52,7.54
20241215 19:10:52,2.15
20241215 19:10:52,6.51
20241215 19:10:53,1.81
20241215 19:10:53,0.19
20241215 19:10:53,6.96
20241215 19:10:53,0.76
20241215 19:10:53,0.2
20241215 19:10:53,4.98
20241215 19:10:53,0.36
20241215 19:10:53,1.75
20241215 19:10:53,0.22
20241215 19:10:53,1.87
20241215 19:10:53,6.99
20241215 19:10:53,6.73
20241215 19:10:54,0.98
20241215 19:10:54,4.87
20241215 19:10:54,6.42
20241215 19:10:54,5.03
20241215 19:10:54,1.9
20241215 19:10:54,4.37
20241215 19:10:54,5.84
20241215 19:10:54,0.45
20241215 19:10:54,0.66
20241215 19:10:54,0.82
20241215 19:10:54,2.73
20241215 19:10:54,4.34
20241215 19:10:54,4.44
20241215 19:10:54,1.58
20241215 19:10:54,2.55
20241215 19:10:54,2.29
20241215 19:10:54,0.42
20241215 19:10:54,0.18
20241215 19:10:54,0.59
20241215 19:10:54,1.37
20241215 19:10:55,0.4
20241215 19:10:55,7.41
20241215 19:10:55,6.27
20241215 19:10:55,0.71
20241215 19:10:55,0.25
20241215 19:10:55,6.57
20241215 19:10:55,0.57
20241215 19:10:55,17.93
20241215 19:10:55,0.15
20241215 19:10:55,0.69
20241215 19:10:55,2.89
20241215 19:10:55,1.42
20241215 19:10:55,0.19
20241215 19:10:55,0.94
20241215 19:10:55,0.57
20241215 19:10:55,3.5
20241215 19:10:56,2.19
20241215 19:10:56,1.22
20241215 19:10:56,3.58
20241215 19:10:56,2.66
20241215 19:10:56,7.63
20241215 19:10:56,0.69
20241215 19:10:56,3.37
20241215 19:10:56,3.05
20241215 19:10:56,1.03
20241215 19:10:56,0.23
20241215 19:10:56,3.24
20241215 19:10:56,1.88
20241215 19:10:56,0.92
20241215 19:10:56,0.38
20241215 19:10:56,3.68
20241215 19:10:56,2.5
20241215 19:10:56,2.82
20241215 19:10:56,4.41
20241215 19:10:56,0.11
20241215 19:10:56,1.47
20241215 19:10:56,7.35
20241215 19:10:56,0.33
20241215 19:10:57,1.39
20241215 19:10:57,5.09
20241215 19:10:57,0.65
20241215 19:10:57,1.92
20241215 19:10:57,0.39
20241215 19:10:57,2.5
20241215 19:10:57,7.46
20241215 19:10:57,0.91
20241215 19:10:57,0.12
20241215 19:10:57,0.19
20241215 19:10:57,2.89
20241215 19:10:57,1.71
20241215 19:10:57,0.51
20241215 19:10:57,9.97
20241215 19:10:57,2.52
20241215 19:10:57,4.53
20241215 19:10:57,1.05
20241215 19:10:57,0.29
20241215 19:10:57,1.83
20241215 19:10:57,1.78
20241215 19:10:57,3.36
20241215 19:10:58,3.98
20241215 19:10:58,3.53
20241215 19:10:58,7.74
20241215 19:10:58,7.74
20241215 19:10:58,2.97
20241215 19:10:58,3.09
20241215 19:10:58,1.01
20241215 19:10:58,1.25
20241215 19:10:58,1.64
20241215 19:10:58,3.94
20241215 19:10:58,0.34
20241215 19:10:58,0.12
20241215 19:10:58,2.27
20241215 19:10:58,4.63
20241215 19:10:58,0.57
20241215 19:10:58,2.47
20241215 19:10:58,1.52
20241215 19:10:59,7.87
20241215 19:10:59,1.7
20241215 19:10:59,0.52
20241215 19:10:59,0.19
20241215 19:10:59,5.63
20241215 19:10:59,6.41
20241215 19:10:59,1.14
20241215 19:10:59,4.11
20241215 19:10:59,2.91
20241215 19:10:59,2.5
20241215 19:10:59,2.69
20241215 19:10:59,0.39
20241215 19:10:59,0.45
20241215 19:10:59,1.04
20241215 19:10:59,0.51
20241215 19:10:59,3.55
20241215 19:10:59,0.97
20241215 19:10:59,0.43
20241215 19:10:59,0.87
20241215 19:11:00,2.88
20241215 19:11:00,1.35
20241215 19:11:00,2.58
20241215 19:11:00,1.27
20241215 19:11:00,1.11
20241215 19:11:00,5.24
20241215 19:11:00,2.1
20241215 19:11:00,2.24
20241215 19:11:00,1.43
20241215 19:11:00,3.98
20241215 19:11:00,2.66
20241215 19:11:00,3.15
20241215 19:11:00,2.04
20241215 19:11:00,9.35
20241215 19:11:00,0.9
20241215 19:11:00,1.56
20241215 19:11:00,3.07
20241215 19:11:01,1.27
20241215 19:11:01,1
20241215 19:11:01,0.71
20241215 19:11:01,0.26
20241215 19:11:01,2.8
20241215 19:11:01,0.94
20241215 19:11:01,3.67
20241215 19:11:01,7.42
20241215 19:11:01,6.29
20241215 19:11:01,7.06
20241215 19:11:01,3.48
20241215 19:11:01,1.26
20241215 19:11:01,2.44
20241215 19:11:01,4.9
20241215 19:11:01,0.3
20241215 19:11:01,0.4
20241215 19:11:01,0.87
20241215 19:11:02,2.66
20241215 19:11:02,1.7
20241215 19:11:02,4.14
20241215 19:11:02,5.12
20241215 19:11:02,10.35
20241215 19:11:02,1.52
20241215 19:11:02,3.04
20241215 19:11:02,5.19
20241215 19:11:02,0.66
20241215 19:11:02,2.1
20241215 19:11:02,0.45
20241215 19:11:02,3.99
20241215 19:11:02,0.4
20241215 19:11:02,1.08
20241215 19:11:02,3.64
20241215 19:11:02,1.3
20241215 19:11:02,1.56
20241215 19:11:02,2.61
20241215 19:11:03,0.68
20241215 19:11:03,2.23
20241215 19:11:03,3.74
20241215 19:11:03,5.9
20241215 19:11:03,1.01
20241215 19:11:03,0.12
20241215 19:11:03,0.37
20241215 19:11:03,1.86
20241215 19:11:03,0.61
20241215 19:11:03,3.24
20241215 19:11:03,1.87
20241215 19:11:03,2.2
20241215 19:11:03,0.36
20241215 19:11:03,0.27
20241215 19:11:03,2.13
20241215 19:11:03,3.12
20241215 19:11:03,1.45
20241215 19:11:03,0.22
20241215 19:11:03,0.93
20241215 19:11:04,0.15
20241215 19:11:04,2.46
20241215 19:11:04,6.52
20241215 19:11:04,0.51
20241215 19:11:04,3.27
20241215 19:11:04,1.38
20241215 19:11:04,4.06
20241215 19:11:04,1.27
20241215 19:11:04,2.77
20241215 19:11:04,0.51
20241215 19:11:04,0.7
20241215 19:11:04,3.14
20241215 19:11:04,8.38
20241215 19:11:04,3.03
20241215 19:11:04,5.42
20241215 19:11:05,5.52
20241215 19:11:05,1.91
20241215 19:11:05,1.35
20241215 19:11:05,0.52
20241215 19:11:05,1.51
20241215 19:11:05,3.32
20241215 19:11:05,0.18
20241215 19:11:05,2.77
20241215 19:11:05,0.73
20241215 19:11:05,0.44
20241215 19:11:05,4.97
20241215 19:11:05,6.04
20241215 19:11:05,1.48
20241215 19:11:05,10.42
20241215 19:11:05,2.74
20241215 19:11:05,1.53
20241215 19:11:05,1.86
20241215 19:11:05,3.02
20241215 19:11:05,4.99
20241215 19:11:05,0.73
20241215 19:11:05,1.27
20241215 19:11:05,0.82
20241215 19:11:05,5.03
20241215 19:11:05,0.35
20241215 19:11:05,0.53
20241215 19:11:05,8.23
20241215 19:11:05,2.67
20241215 19:11:06,0.24
20241215 19:11:06,4.26
20241215 19:11:06,2.23
20241215 19:11:06,1.82
20241215 19:11:06,2.38
20241215 19:11:06,0.28
20241215 19:11:06,0.84
20241215 19:11:06,0.67
20241215 19:11:06,0.58
20241215 19:11:06,1.93
20241215 19:11:06,0.77
20241215 19:11:06,3.13
20241215 19:11:06,1.18
20241215 19:11:06,1.87
20241215 19:11:07,1.41
20241215 19:11:07,1
20241215 19:11:07,0.31
20241215 19:11:07,1.69
20241215 19:11:07,2.16
20241215 19:11:07,2.86
20241215 19:11:07,0.6
20241215 19:11:07,0.5
20241215 19:11:07,3.77
20241215 19:11:07,0.67
20241215 19:11:07,1.89
20241215 19:11:07,0.88
20241215 19:11:07,0.73
20241215 19:11:07,2.28
20241215 19:11:08,0.13
20241215 19:11:08,3.64
20241215 19:11:08,2.75
20241215 19:11:08,0.85
20241215 19:11:08,2.09
20241215 19:11:08,0.35
20241215 19:11:08,0.57
20241215 19:11:08,6.56
20241215 19:11:08,3.84
20241215 19:11:08,1.13
20241215 19:11:08,2.12
20241215 19:11:08,4.41
20241215 19:11:08,0.44
20241215 19:11:08,1.04
20241215 19:11:09,1.46
20241215 19:11:09,4.84
