μ子数据
开始时间,19:01:39
20231105 19:08:05,4.34
20231105 19:08:05,2.18
20231105 19:08:05,3.93
20231105 19:08:06,3.67
20231105 19:08:06,1.82
20231105 19:08:06,2.02
20231105 19:08:06,2.03
20231105 19:08:06,2.34
20231105 19:08:06,0.41
20231105 19:08:06,10.85
20231105 19:08:06,0.35
20231105 19:08:06,4.45
20231105 19:08:06,1.69
20231105 19:08:06,0.42
20231105 19:08:06,2.24
20231105 19:08:06,0.45
20231105 19:08:06,1.04
20231105 19:08:06,4.92
20231105 19:08:06,4.46
20231105 19:08:07,11.02
20231105 19:08:07,1.58
20231105 19:08:07,1.67
20231105 19:08:07,2.36
20231105 19:08:07,0.14
20231105 19:08:07,0.79
20231105 19:08:07,1.93
20231105 19:08:07,2.32
20231105 19:08:07,0.25
20231105 19:08:07,2.49
20231105 19:08:07,4.5
20231105 19:08:07,1.06
20231105 19:08:07,1.18
20231105 19:08:07,0.37
20231105 19:08:07,3.02
20231105 19:08:07,0.13
20231105 19:08:08,0.58
20231105 19:08:08,0.8
20231105 19:08:08,0.16
20231105 19:08:08,0.74
20231105 19:08:08,4.91
20231105 19:08:08,0.25
20231105 19:08:08,0.26
20231105 19:08:08,1.81
20231105 19:08:08,2
20231105 19:08:08,0.76
20231105 19:08:08,4.34
20231105 19:08:08,1.57
20231105 19:08:08,2
20231105 19:08:08,2.11
20231105 19:08:08,1.79
20231105 19:08:08,4.3
20231105 19:08:08,0.64
20231105 19:08:09,6.6
20231105 19:08:09,1
20231105 19:08:09,0.99
20231105 19:08:09,0.88
20231105 19:08:09,4.12
20231105 19:08:09,3.33
20231105 19:08:09,1.03
20231105 19:08:09,0.25
20231105 19:08:09,3.31
20231105 19:08:09,0.53
20231105 19:08:09,6.44
20231105 19:08:09,6.87
20231105 19:08:09,0.17
20231105 19:08:09,3.71
20231105 19:08:09,1.37
20231105 19:08:10,2.42
20231105 19:08:10,1.8
20231105 19:08:10,3.05
20231105 19:08:10,5.15
20231105 19:08:10,3.5
20231105 19:08:10,4.44
20231105 19:08:10,0.54
20231105 19:08:10,1.86
20231105 19:08:10,1.89
20231105 19:08:10,1.06
20231105 19:08:10,2.99
20231105 19:08:10,6.75
20231105 19:08:10,1.53
20231105 19:08:10,0.3
20231105 19:08:10,0.72
20231105 19:08:10,1.51
20231105 19:08:10,0.97
20231105 19:08:10,3.42
20231105 19:08:10,0.51
20231105 19:08:11,2.9
20231105 19:08:11,0.4
20231105 19:08:11,0.61
20231105 19:08:11,0.61
20231105 19:08:11,2.31
20231105 19:08:11,7.52
20231105 19:08:11,1.14
20231105 19:08:11,3.13
20231105 19:08:11,0.9
20231105 19:08:11,0.44
20231105 19:08:11,2.71
20231105 19:08:11,1.16
20231105 19:08:11,1.14
20231105 19:08:11,0.22
20231105 19:08:12,0.43
20231105 19:08:12,0.86
20231105 19:08:12,5.46
20231105 19:08:12,0.59
20231105 19:08:12,1.32
20231105 19:08:12,8.86
20231105 19:08:12,1.01
20231105 19:08:12,0.84
20231105 19:08:12,3.48
20231105 19:08:12,3.17
20231105 19:08:12,2.62
20231105 19:08:12,2.07
20231105 19:08:12,3.72
20231105 19:08:12,1.82
20231105 19:08:12,0.44
20231105 19:08:12,0.57
20231105 19:08:12,0.61
20231105 19:08:12,2.33
20231105 19:08:13,9.4
20231105 19:08:13,0.59
20231105 19:08:13,0.2
20231105 19:08:13,2.12
20231105 19:08:13,0.25
20231105 19:08:13,0.76
20231105 19:08:13,0.26
20231105 19:08:13,0.88
20231105 19:08:13,6.23
20231105 19:08:13,0.48
20231105 19:08:13,0.22
20231105 19:08:13,11.21
20231105 19:08:14,0.86
20231105 19:08:14,0.9
20231105 19:08:14,1.65
20231105 19:08:14,3.92
20231105 19:08:14,4.48
20231105 19:08:14,3.41
20231105 19:08:14,0.32
20231105 19:08:14,2.65
20231105 19:08:14,7.06
20231105 19:08:14,3.3
20231105 19:08:14,3.94
20231105 19:08:14,1.52
20231105 19:08:14,3.3
20231105 19:08:14,1.77
20231105 19:08:14,0.75
20231105 19:08:14,3.68
20231105 19:08:14,0.77
20231105 19:08:15,12.6
20231105 19:08:15,0.69
20231105 19:08:15,0.86
20231105 19:08:15,1.28
20231105 19:08:15,0.85
20231105 19:08:15,0.7
20231105 19:08:15,0.53
20231105 19:08:15,0.45
20231105 19:08:15,1.89
20231105 19:08:15,3.19
20231105 19:08:15,0.45
20231105 19:08:15,4.52
20231105 19:08:15,0.18
20231105 19:08:15,3.48
20231105 19:08:15,0.53
20231105 19:08:15,1.2
20231105 19:08:15,2.38
20231105 19:08:15,2.73
20231105 19:08:15,0.65
20231105 19:08:16,0.35
20231105 19:08:16,0.38
20231105 19:08:16,3.43
20231105 19:08:16,3.17
20231105 19:08:16,1.74
20231105 19:08:16,2.08
20231105 19:08:16,0.29
20231105 19:08:16,1.5
20231105 19:08:16,5.34
20231105 19:08:16,1.83
20231105 19:08:16,0.5
20231105 19:08:16,6.24
20231105 19:08:16,2.82
20231105 19:08:16,7.94
20231105 19:08:17,2.87
20231105 19:08:17,4.41
20231105 19:08:17,0.22
20231105 19:08:17,1.41
20231105 19:08:17,1.47
20231105 19:08:17,0.48
20231105 19:08:17,1.3
20231105 19:08:17,1.08
20231105 19:08:17,9.18
20231105 19:08:17,1.13
20231105 19:08:17,0.26
20231105 19:08:17,2.07
20231105 19:08:17,1.28
20231105 19:08:17,1.31
20231105 19:08:17,0.62
20231105 19:08:17,9.02
20231105 19:08:17,0.38
20231105 19:08:18,3.83
20231105 19:08:18,3.12
20231105 19:08:18,0.47
20231105 19:08:18,4.05
20231105 19:08:18,1.51
20231105 19:08:18,0.28
20231105 19:08:18,7.87
20231105 19:08:18,3.7
20231105 19:08:18,0.61
20231105 19:08:18,0.44
20231105 19:08:19,2.3
20231105 19:08:19,0.51
20231105 19:08:19,0.2
20231105 19:08:19,0.28
20231105 19:08:19,5.66
20231105 19:08:19,1.94
20231105 19:08:19,0.29
20231105 19:08:19,2.22
20231105 19:08:19,0.14
20231105 19:08:19,4.12
20231105 19:08:19,2.42
20231105 19:08:19,1.59
20231105 19:08:19,0.86
20231105 19:08:19,2.26
20231105 19:08:19,0.47
20231105 19:08:19,1.53
20231105 19:08:19,2.58
20231105 19:08:19,1.76
20231105 19:08:19,1.82
20231105 19:08:19,5.31
20231105 19:08:19,4.49
20231105 19:08:20,1.05
20231105 19:08:20,1.94
20231105 19:08:20,0.32
20231105 19:08:20,6.53
20231105 19:08:20,1
20231105 19:08:20,1.27
20231105 19:08:20,2.93
20231105 19:08:20,0.58
20231105 19:08:20,2.71
20231105 19:08:20,3.44
20231105 19:08:20,3.4
20231105 19:08:20,0.94
20231105 19:08:20,0.67
20231105 19:08:20,1.13
20231105 19:08:20,6.77
20231105 19:08:20,0.33
20231105 19:08:20,0.13
20231105 19:08:20,2.72
20231105 19:08:20,5.44
20231105 19:08:20,2.85
20231105 19:08:20,1.31
20231105 19:08:20,3.08
20231105 19:08:20,0.77
20231105 19:08:20,2.24
20231105 19:08:20,4.12
20231105 19:08:21,1.77
20231105 19:08:21,0.52
20231105 19:08:21,1.16
20231105 19:08:21,1.96
20231105 19:08:21,0.24
20231105 19:08:21,4.84
20231105 19:08:21,5.53
20231105 19:08:21,3.13
20231105 19:08:21,2.24
20231105 19:08:21,1.57
20231105 19:08:21,1.04
20231105 19:08:21,1
20231105 19:08:21,2.82
20231105 19:08:21,1.65
20231105 19:08:21,8.73
20231105 19:08:21,0.72
20231105 19:08:21,6.92
20231105 19:08:21,3.81
20231105 19:08:21,1.95
20231105 19:08:21,0.39
20231105 19:08:21,0.19
20231105 19:08:21,0.34
20231105 19:08:21,1.56
20231105 19:08:22,0.3
20231105 19:08:22,0.4
20231105 19:08:22,0.76
20231105 19:08:22,0.78
20231105 19:08:22,2.46
20231105 19:08:22,0.63
20231105 19:08:22,3.85
20231105 19:08:22,3.02
20231105 19:08:22,6.99
20231105 19:08:22,1.49
20231105 19:08:22,1.42
20231105 19:08:22,0.3
20231105 19:08:22,2.13
20231105 19:08:22,1.03
20231105 19:08:22,0.22
20231105 19:08:22,1.49
20231105 19:08:22,2.09
20231105 19:08:22,0.89
20231105 19:08:23,4.17
20231105 19:08:23,0.6
20231105 19:08:23,3.14
20231105 19:08:23,2.66
20231105 19:08:23,1.1
20231105 19:08:23,2.55
20231105 19:08:23,7.39
20231105 19:08:23,0.31
20231105 19:08:23,3.27
20231105 19:08:23,5.05
20231105 19:08:23,0.68
20231105 19:08:23,1.64
20231105 19:08:23,0.69
20231105 19:08:24,1.6
20231105 19:08:24,0.93
20231105 19:08:24,0.51
20231105 19:08:24,1.07
20231105 19:08:24,2.4
20231105 19:08:24,13.77
20231105 19:08:24,2.52
20231105 19:08:24,1.89
20231105 19:08:24,1.52
20231105 19:08:24,2.55
20231105 19:08:24,1.47
20231105 19:08:24,1.09
20231105 19:08:24,6.65
20231105 19:08:24,2.64
20231105 19:08:24,1.1
20231105 19:08:24,1.65
20231105 19:08:24,1.58
20231105 19:08:24,3.4
20231105 19:08:24,2.13
20231105 19:08:25,2.94
20231105 19:08:25,5.34
20231105 19:08:25,0.98
20231105 19:08:25,5.73
20231105 19:08:25,2.58
20231105 19:08:25,1.55
20231105 19:08:25,1.27
20231105 19:08:25,0.99
20231105 19:08:25,0.11
20231105 19:08:25,5.93
20231105 19:08:25,0.72
20231105 19:08:25,0.72
20231105 19:08:25,2.08
20231105 19:08:25,8.71
20231105 19:08:25,1.91
20231105 19:08:25,0.41
20231105 19:08:25,1.39
20231105 19:08:26,0.84
20231105 19:08:26,0.19
20231105 19:08:26,0.52
20231105 19:08:26,2.33
20231105 19:08:26,0.89
20231105 19:08:26,1.06
20231105 19:08:26,0.44
20231105 19:08:26,0.67
20231105 19:08:26,0.62
20231105 19:08:26,1.45
20231105 19:08:26,3.43
20231105 19:08:26,5.69
20231105 19:08:26,0.16
20231105 19:08:26,3.54
20231105 19:08:26,1.33
20231105 19:08:26,0.43
20231105 19:08:26,0.32
20231105 19:08:26,0.24
20231105 19:08:26,0.23
20231105 19:08:26,1.69
20231105 19:08:26,4.82
20231105 19:08:26,2.33
20231105 19:08:26,4.45
20231105 19:08:26,7.02
20231105 19:08:27,0.29
20231105 19:08:27,2.86
20231105 19:08:27,1.23
20231105 19:08:27,6.31
20231105 19:08:27,0.58
20231105 19:08:27,3.74
20231105 19:08:27,0.12
20231105 19:08:27,5.26
20231105 19:08:27,0.73
20231105 19:08:27,0.12
20231105 19:08:27,0.68
20231105 19:08:27,4.21
20231105 19:08:27,2.62
20231105 19:08:27,0.32
20231105 19:08:27,0.84
20231105 19:08:27,1.89
20231105 19:08:27,1.01
20231105 19:08:28,0.44
20231105 19:08:28,0.15
20231105 19:08:28,1.01
20231105 19:08:28,2.53
20231105 19:08:28,0.88
20231105 19:08:28,0.77
20231105 19:08:28,0.67
20231105 19:08:28,0.44
20231105 19:08:28,1.06
20231105 19:08:28,0.17
20231105 19:08:28,0.14
20231105 19:08:28,5.26
20231105 19:08:28,1.6
20231105 19:08:28,2.94
20231105 19:08:28,7.75
20231105 19:08:28,2.5
20231105 19:08:28,11.18
20231105 19:08:28,1.57
20231105 19:08:28,0.36
20231105 19:08:29,0.95
20231105 19:08:29,0.8
20231105 19:08:29,2.18
20231105 19:08:29,0.43
20231105 19:08:29,1.49
20231105 19:08:29,7.72
20231105 19:08:29,4.58
20231105 19:08:29,0.48
20231105 19:08:29,3.89
20231105 19:08:29,0.83
20231105 19:08:29,3.02
20231105 19:08:29,0.39
20231105 19:08:29,0.3
20231105 19:08:29,3.26
20231105 19:08:29,0.27
20231105 19:08:29,1.23
20231105 19:08:30,0.39
20231105 19:08:30,15.91
20231105 19:08:30,8.18
20231105 19:08:30,1.89
20231105 19:08:30,4.14
20231105 19:08:30,0.99
20231105 19:08:30,1.36
20231105 19:08:30,2.41
20231105 19:08:30,3.1
20231105 19:08:30,0.71
20231105 19:08:30,0.49
20231105 19:08:30,4.51
20231105 19:08:30,1.59
20231105 19:08:30,0.69
20231105 19:08:30,1.66
20231105 19:08:30,3.12
20231105 19:08:30,1.03
20231105 19:08:30,0.23
20231105 19:08:30,3.51
20231105 19:08:30,2.98
20231105 19:08:31,6.67
20231105 19:08:31,2.44
20231105 19:08:31,1.27
20231105 19:08:31,0.93
20231105 19:08:31,0.13
20231105 19:08:31,3.35
20231105 19:08:31,0.42
20231105 19:08:31,0.99
20231105 19:08:31,4.23
20231105 19:08:31,0.96
20231105 19:08:31,0.84
20231105 19:08:31,1.38
20231105 19:08:31,3.48
20231105 19:08:31,1.49
20231105 19:08:31,0.5
20231105 19:08:32,2
20231105 19:08:32,11.87
20231105 19:08:32,3.41
20231105 19:08:32,0.66
20231105 19:08:32,0.36
20231105 19:08:32,1.11
20231105 19:08:32,0.12
20231105 19:08:32,2.26
20231105 19:08:32,0.91
20231105 19:08:32,1.76
20231105 19:08:32,1.45
20231105 19:08:32,1.51
20231105 19:08:32,2.69
20231105 19:08:32,0.95
20231105 19:08:32,3.39
20231105 19:08:32,3.66
20231105 19:08:32,5.08
20231105 19:08:32,0.4
20231105 19:08:32,0.45
20231105 19:08:32,4.15
20231105 19:08:32,3.75
20231105 19:08:32,3.92
20231105 19:08:32,0.26
20231105 19:08:32,3.74
20231105 19:08:33,2.74
20231105 19:08:33,0.44
20231105 19:08:33,6.62
20231105 19:08:33,1.62
20231105 19:08:33,0.51
20231105 19:08:33,0.48
20231105 19:08:33,5.43
20231105 19:08:33,1.31
20231105 19:08:33,0.87
20231105 19:08:33,1.84
20231105 19:08:33,2.21
20231105 19:08:33,1.51
20231105 19:08:33,2.46
20231105 19:08:34,4.34
20231105 19:08:34,2.27
20231105 19:08:34,1.46
20231105 19:08:34,1.32
20231105 19:08:34,2.48
20231105 19:08:34,0.44
20231105 19:08:34,0.13
20231105 19:08:34,1.75
20231105 19:08:34,1.54
20231105 19:08:34,1.85
20231105 19:08:34,3.27
20231105 19:08:34,1.61
20231105 19:08:34,0.54
20231105 19:08:34,1.73
20231105 19:08:34,1.54
20231105 19:08:34,7.4
20231105 19:08:34,2.09
20231105 19:08:34,2.34
20231105 19:08:34,2.47
20231105 19:08:34,5.55
20231105 19:08:34,0.46
20231105 19:08:34,2.9
20231105 19:08:35,6.8
20231105 19:08:35,5.78
20231105 19:08:35,0.1
20231105 19:08:35,0.31
20231105 19:08:35,0.86
20231105 19:08:35,2.97
20231105 19:08:35,0.56
20231105 19:08:35,0.36
20231105 19:08:35,7.37
20231105 19:08:35,1.01
20231105 19:08:35,0.19
20231105 19:08:35,3.68
20231105 19:08:35,2.3
20231105 19:08:35,2.74
20231105 19:08:35,4.59
20231105 19:08:35,2.33
20231105 19:08:35,2.63
20231105 19:08:35,6.01
20231105 19:08:36,0.44
20231105 19:08:36,3.76
20231105 19:08:36,4.82
20231105 19:08:36,1.66
20231105 19:08:36,5.02
20231105 19:08:36,0.25
20231105 19:08:36,2.78
20231105 19:08:36,4.25
20231105 19:08:37,1.43
20231105 19:08:37,6.25
20231105 19:08:37,0.21
20231105 19:08:37,5.39
20231105 19:08:37,1.69
20231105 19:08:37,2.72
20231105 19:08:37,6.39
20231105 19:08:37,12.07
20231105 19:08:37,0.5
20231105 19:08:37,0.84
20231105 19:08:37,7.78
20231105 19:08:37,3.25
20231105 19:08:37,0.39
20231105 19:08:37,1.72
20231105 19:08:37,1.17
20231105 19:08:37,1.68
20231105 19:08:37,0.46
20231105 19:08:37,5.13
20231105 19:08:37,1.03
20231105 19:08:37,7.76
20231105 19:08:37,1.23
20231105 19:08:37,1.43
20231105 19:08:37,0.1
20231105 19:08:37,1.31
20231105 19:08:38,2.07
20231105 19:08:38,2.12
20231105 19:08:38,1.92
20231105 19:08:38,2.11
20231105 19:08:38,4.15
20231105 19:08:38,0.44
20231105 19:08:38,11.31
20231105 19:08:38,0.65
20231105 19:08:38,0.91
20231105 19:08:38,6.68
20231105 19:08:38,5.1
20231105 19:08:38,0.35
20231105 19:08:38,4.7
20231105 19:08:38,2
20231105 19:08:38,7.84
20231105 19:08:39,0.59
20231105 19:08:39,3.48
20231105 19:08:39,4.08
20231105 19:08:39,6.69
20231105 19:08:39,2.26
20231105 19:08:39,0.77
20231105 19:08:39,1.5
20231105 19:08:39,4.4
20231105 19:08:39,1.75
20231105 19:08:39,0.51
20231105 19:08:39,0.24
20231105 19:08:39,0.54
20231105 19:08:39,3.53
20231105 19:08:39,0.58
20231105 19:08:40,2.07
20231105 19:08:40,1.01
20231105 19:08:40,2.66
20231105 19:08:40,0.62
20231105 19:08:40,2.15
20231105 19:08:40,3.33
20231105 19:08:40,0.52
20231105 19:08:40,1.29
20231105 19:08:40,2.24
20231105 19:08:40,6.26
20231105 19:08:40,10.57
20231105 19:08:40,0.22
20231105 19:08:40,0.28
20231105 19:08:40,2.11
20231105 19:08:41,2.16
20231105 19:08:41,0.9
20231105 19:08:41,1.1
20231105 19:08:41,0.35
20231105 19:08:41,5.48
20231105 19:08:41,0.79
20231105 19:08:41,14.42
20231105 19:08:41,2.16
20231105 19:08:41,1.4
20231105 19:08:41,0.66
20231105 19:08:41,3.69
20231105 19:08:41,2.55
20231105 19:08:42,3.68
20231105 19:08:42,2.21
20231105 19:08:42,0.83
20231105 19:08:42,1.2
20231105 19:08:42,0.74
20231105 19:08:42,10.21
20231105 19:08:42,2.12
20231105 19:08:42,0.23
20231105 19:08:42,2.24
20231105 19:08:42,1.12
20231105 19:08:42,1.09
20231105 19:08:42,0.73
20231105 19:08:42,4.41
20231105 19:08:42,2.39
20231105 19:08:42,3.68
20231105 19:08:43,1.35
20231105 19:08:43,4.47
20231105 19:08:43,1.5
20231105 19:08:43,1.52
20231105 19:08:43,2.66
20231105 19:08:43,0.75
20231105 19:08:43,1.28
20231105 19:08:43,0.36
20231105 19:08:43,1.92
20231105 19:08:43,0.11
20231105 19:08:44,2.29
20231105 19:08:44,2.43
20231105 19:08:44,1.13
20231105 19:08:44,0.28
20231105 19:08:44,5.55
20231105 19:08:44,0.38
20231105 19:08:44,1.59
20231105 19:08:44,1.44
20231105 19:08:44,0.11
20231105 19:08:44,19.16
20231105 19:08:44,4.08
20231105 19:08:44,1.18
20231105 19:08:44,3.64
20231105 19:08:44,0.97
20231105 19:08:45,2.33
20231105 19:08:45,2.85
20231105 19:08:45,6.06
20231105 19:08:45,1.84
20231105 19:08:45,5.59
20231105 19:08:45,0.9
20231105 19:08:45,8.02
20231105 19:08:45,0.24
20231105 19:08:45,5.13
20231105 19:08:45,3.17
20231105 19:08:45,1.26
20231105 19:08:45,2.3
20231105 19:08:45,1.16
20231105 19:08:45,0.19
20231105 19:08:45,3.23
20231105 19:08:45,0.95
20231105 19:08:45,2.82
20231105 19:08:45,0.4
20231105 19:08:46,1.95
20231105 19:08:46,2.22
20231105 19:08:46,3.93
20231105 19:08:46,6.07
20231105 19:08:46,0.39
20231105 19:08:46,2.78
20231105 19:08:46,4
20231105 19:08:46,0.57
20231105 19:08:46,0.93
20231105 19:08:46,3.03
20231105 19:08:46,1.92
20231105 19:08:46,0.4
20231105 19:08:46,2.56
20231105 19:08:47,1.44
20231105 19:08:47,0.1
20231105 19:08:47,0.27
20231105 19:08:47,0.73
20231105 19:08:47,0.3
20231105 19:08:47,0.35
20231105 19:08:47,1.68
20231105 19:08:47,1.69
20231105 19:08:47,3.94
20231105 19:08:47,0.97
20231105 19:08:47,0.67
20231105 19:08:47,0.76
20231105 19:08:47,1.06
20231105 19:08:47,0.88
20231105 19:08:47,0.3
20231105 19:08:47,3.45
20231105 19:08:47,2.11
20231105 19:08:47,0.1
20231105 19:08:47,0.52
20231105 19:08:47,0.54
20231105 19:08:47,2.69
20231105 19:08:47,0.28
20231105 19:08:47,2.96
20231105 19:08:48,0.82
20231105 19:08:48,3.38
20231105 19:08:48,2.12
20231105 19:08:48,1.13
20231105 19:08:48,6.14
20231105 19:08:48,0.71
20231105 19:08:48,1.37
20231105 19:08:48,7.93
20231105 19:08:48,2.74
20231105 19:08:48,1.64
20231105 19:08:48,0.13
20231105 19:08:48,0.53
20231105 19:08:48,9.8
20231105 19:08:48,1.74
20231105 19:08:48,1.3
20231105 19:08:48,1.13
20231105 19:08:48,2.58
20231105 19:08:48,0.14
20231105 19:08:48,0.79
20231105 19:08:48,1.19
20231105 19:08:48,0.16
20231105 19:08:48,3.09
20231105 19:08:49,3.11
20231105 19:08:49,0.14
20231105 19:08:49,4.47
20231105 19:08:49,2.16
20231105 19:08:49,0.67
20231105 19:08:49,4.03
20231105 19:08:49,0.95
20231105 19:08:49,2.99
20231105 19:08:49,2.69
20231105 19:08:49,4.42
20231105 19:08:49,0.39
20231105 19:08:49,1.47
20231105 19:08:49,8.13
20231105 19:08:49,11.16
20231105 19:08:50,2.28
20231105 19:08:50,1.37
20231105 19:08:50,1.38
20231105 19:08:50,2.76
20231105 19:08:50,2.28
20231105 19:08:50,9.49
20231105 19:08:50,0.82
20231105 19:08:50,1.95
20231105 19:08:50,3.92
20231105 19:08:50,0.16
20231105 19:08:50,3.84
20231105 19:08:50,3.08
20231105 19:08:50,0.32
20231105 19:08:50,2.27
20231105 19:08:50,0.26
20231105 19:08:51,4.56
20231105 19:08:51,1.03
20231105 19:08:51,2.17
20231105 19:08:51,1.97
20231105 19:08:51,8.07
20231105 19:08:51,2.7
20231105 19:08:51,1.88
20231105 19:08:51,0.3
20231105 19:08:51,0.64
20231105 19:08:51,2.47
20231105 19:08:51,5.64
20231105 19:08:51,1.49
20231105 19:08:51,0.15
20231105 19:08:51,0.2
20231105 19:08:51,0.11
20231105 19:08:51,0.48
20231105 19:08:51,5.81
20231105 19:08:51,1.26
20231105 19:08:51,1.48
20231105 19:08:51,0.2
20231105 19:08:51,1.78
20231105 19:08:51,0.26
20231105 19:08:52,0.31
20231105 19:08:52,0.32
20231105 19:08:52,5.66
20231105 19:08:52,0.86
20231105 19:08:52,1.15
20231105 19:08:52,1
20231105 19:08:52,2.43
20231105 19:08:52,7.99
20231105 19:08:52,0.13
20231105 19:08:52,1
20231105 19:08:52,0.37
20231105 19:08:52,0.62
20231105 19:08:52,0.7
20231105 19:08:52,1.55
20231105 19:08:53,2.15
20231105 19:08:53,1.37
20231105 19:08:53,1.37
20231105 19:08:53,0.16
20231105 19:08:53,2.13
20231105 19:08:53,0.21
20231105 19:08:53,1.36
20231105 19:08:53,4.8
20231105 19:08:53,1.22
20231105 19:08:53,3.51
20231105 19:08:53,3.78
20231105 19:08:53,3.06
20231105 19:08:53,0.25
20231105 19:08:53,1.02
20231105 19:08:53,0.81
20231105 19:08:53,0.9
20231105 19:08:54,1.13
20231105 19:08:54,5.63
20231105 19:08:54,0.1
20231105 19:08:54,1.16
20231105 19:08:54,0.85
20231105 19:08:54,0.54
20231105 19:08:54,1.94
20231105 19:08:54,2.55
20231105 19:08:54,2.76
20231105 19:08:54,2.82
20231105 19:08:54,1.75
20231105 19:08:55,0.33
20231105 19:08:55,0.97
20231105 19:08:55,2.81
20231105 19:08:55,1.46
20231105 19:08:55,0.55
20231105 19:08:55,2.79
20231105 19:08:55,0.19
20231105 19:08:55,0.94
20231105 19:08:55,0.89
20231105 19:08:55,2.74
20231105 19:08:55,3.51
20231105 19:08:55,0.67
20231105 19:08:55,2.76
20231105 19:08:55,2.96
20231105 19:08:55,5.6
20231105 19:08:55,0.58
20231105 19:08:55,0.37
20231105 19:08:55,1.48
20231105 19:08:55,3.32
20231105 19:08:55,0.81
20231105 19:08:55,4.76
20231105 19:08:56,1.55
20231105 19:08:56,3.76
20231105 19:08:56,0.85
20231105 19:08:56,0.59
20231105 19:08:56,0.6
20231105 19:08:56,0.42
20231105 19:08:56,0.97
20231105 19:08:56,6.1
20231105 19:08:56,2.64
20231105 19:08:56,0.11
20231105 19:08:56,0.82
20231105 19:08:56,3.96
20231105 19:08:57,0.52
20231105 19:08:57,4.98
20231105 19:08:57,0.94
20231105 19:08:57,0.42
20231105 19:08:57,1.58
20231105 19:08:57,0.64
20231105 19:08:57,4.08
20231105 19:08:57,5.48
20231105 19:08:57,0.47
20231105 19:08:57,0.32
20231105 19:08:57,3.41
20231105 19:08:57,4.69
20231105 19:08:58,0.18
20231105 19:08:58,0.81
20231105 19:08:58,6.28
20231105 19:08:58,3.25
20231105 19:08:58,2.23
20231105 19:08:58,1.38
20231105 19:08:58,1.5
20231105 19:08:58,3.59
20231105 19:08:58,1.72
20231105 19:08:58,0.35
20231105 19:08:58,0.53
20231105 19:08:58,7.45
20231105 19:08:58,11.13
20231105 19:08:58,2.79
20231105 19:08:58,0.37
20231105 19:08:58,1.02
20231105 19:08:58,5.89
20231105 19:08:59,1.02
20231105 19:08:59,0.6
20231105 19:08:59,1.91
20231105 19:08:59,1.17
20231105 19:08:59,0.77
20231105 19:08:59,1.83
20231105 19:08:59,2.67
20231105 19:08:59,5.07
20231105 19:08:59,2.21
20231105 19:08:59,2.34
20231105 19:08:59,2.87
20231105 19:08:59,5.53
20231105 19:08:59,1.14
20231105 19:08:59,0.23
20231105 19:08:59,4.06
20231105 19:08:59,2.22
20231105 19:09:00,1.89
20231105 19:09:00,0.48
20231105 19:09:00,5.48
20231105 19:09:00,3.68
20231105 19:09:00,1.16
20231105 19:09:00,4.53
20231105 19:09:00,8.57
20231105 19:09:00,0.52
20231105 19:09:00,3.3
20231105 19:09:00,1.52
20231105 19:09:00,0.48
20231105 19:09:00,3.87
20231105 19:09:00,0.19
20231105 19:09:00,0.8
20231105 19:09:00,0.55
20231105 19:09:00,3.86
20231105 19:09:00,3.19
20231105 19:09:00,1.06
20231105 19:09:00,3.02
20231105 19:09:01,0.35
20231105 19:09:01,0.67
20231105 19:09:01,1.04
20231105 19:09:01,5.83
20231105 19:09:01,10.64
20231105 19:09:01,1.25
20231105 19:09:01,0.26
20231105 19:09:01,0.32
20231105 19:09:01,2.07
20231105 19:09:01,0.37
20231105 19:09:01,2.92
20231105 19:09:01,1.04
20231105 19:09:01,0.57
20231105 19:09:01,1.93
20231105 19:09:01,4.42
20231105 19:09:02,1.28
20231105 19:09:02,1.63
20231105 19:09:02,1.67
20231105 19:09:02,0.76
20231105 19:09:02,5.13
20231105 19:09:02,0.8
20231105 19:09:02,1.4
20231105 19:09:02,7.44
20231105 19:09:02,3.06
20231105 19:09:02,1.33
20231105 19:09:02,0.45
20231105 19:09:02,0.22
20231105 19:09:02,2.01
20231105 19:09:02,2.26
20231105 19:09:02,6.26
20231105 19:09:02,0.12
20231105 19:09:02,0.13
20231105 19:09:02,1.95
20231105 19:09:02,2.72
20231105 19:09:02,1.25
20231105 19:09:02,3.85
20231105 19:09:02,1.02
20231105 19:09:02,4.01
20231105 19:09:03,0.79
20231105 19:09:03,0.38
20231105 19:09:03,3.53
20231105 19:09:03,0.78
20231105 19:09:03,0.99
20231105 19:09:03,1.75
20231105 19:09:03,1.97
